dataset_id,dataset_authors,humeral_motion,thoracohumeral_sequence,thoracohumeral_angle,joint,parent,child,euler_sequence,rotation_absolute,origin_displacement,displacement_cs,displacement_absolute,is_data_mean,shoulder_id,side,source_extraction,folder,dof_1st_euler,dof_2nd_euler,dof_3rd_euler,dof_translation_x,dof_translation_y,dof_translation_z
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",scapulothoracic,thorax,scapula,zx'y'',False,,,,False,21,left,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_21.csv,ST_tilt_elevationScapular_21.csv,ST_protraction_elevationScapular_21.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",scapulothoracic,thorax,scapula,zx'y'',False,,,,False,22,left,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_22.csv,ST_tilt_elevationScapular_22.csv,ST_protraction_elevationScapular_22.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",scapulothoracic,thorax,scapula,zx'y'',False,,,,False,23,left,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_23.csv,ST_tilt_elevationScapular_23.csv,ST_protraction_elevationScapular_23.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",scapulothoracic,thorax,scapula,zx'y'',False,,,,False,24,left,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_24.csv,ST_tilt_elevationScapular_24.csv,ST_protraction_elevationScapular_24.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,1,right,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_1.csv,,GH_suptranslation_elevationScapular_1.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,2,right,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_2.csv,,GH_suptranslation_elevationScapular_2.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,3,right,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_3.csv,,GH_suptranslation_elevationScapular_3.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,4,right,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_4.csv,,GH_suptranslation_elevationScapular_4.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,5,right,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_5.csv,,GH_suptranslation_elevationScapular_5.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,6,right,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_6.csv,,GH_suptranslation_elevationScapular_6.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,7,right,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_7.csv,,GH_suptranslation_elevationScapular_7.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,8,right,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_8.csv,,GH_suptranslation_elevationScapular_8.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,9,right,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_9.csv,,GH_suptranslation_elevationScapular_9.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,10,right,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_10.csv,,GH_suptranslation_elevationScapular_10.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,11,right,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_11.csv,,GH_suptranslation_elevationScapular_11.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,12,right,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_12.csv,,GH_suptranslation_elevationScapular_12.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,13,left,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_13.csv,,GH_suptranslation_elevationScapular_13.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,14,left,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_14.csv,,GH_suptranslation_elevationScapular_14.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,15,left,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_15.csv,,GH_suptranslation_elevationScapular_15.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,16,left,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_16.csv,,GH_suptranslation_elevationScapular_16.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,17,left,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_17.csv,,GH_suptranslation_elevationScapular_17.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,18,left,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_18.csv,,GH_suptranslation_elevationScapular_18.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,19,left,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_19.csv,,GH_suptranslation_elevationScapular_19.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,20,left,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_20.csv,,GH_suptranslation_elevationScapular_20.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,21,left,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_21.csv,,GH_suptranslation_elevationScapular_21.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,22,left,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_22.csv,,GH_suptranslation_elevationScapular_22.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,23,left,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_23.csv,,GH_suptranslation_elevationScapular_23.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',False,GH,parent,True,False,24,left,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_24.csv,,GH_suptranslation_elevationScapular_24.csv,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,1,right,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_1.csv,SC_protraction_elevationScapular_1.csv,SC_rotation_elevationScapular_1.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,2,right,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_2.csv,SC_protraction_elevationScapular_2.csv,SC_rotation_elevationScapular_2.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,3,right,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_3.csv,SC_protraction_elevationScapular_3.csv,SC_rotation_elevationScapular_3.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,4,right,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_4.csv,SC_protraction_elevationScapular_4.csv,SC_rotation_elevationScapular_4.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,5,right,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_5.csv,SC_protraction_elevationScapular_5.csv,SC_rotation_elevationScapular_5.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,6,right,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_6.csv,SC_protraction_elevationScapular_6.csv,SC_rotation_elevationScapular_6.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,7,right,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_7.csv,SC_protraction_elevationScapular_7.csv,SC_rotation_elevationScapular_7.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,8,right,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_8.csv,SC_protraction_elevationScapular_8.csv,SC_rotation_elevationScapular_8.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,9,right,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_9.csv,SC_protraction_elevationScapular_9.csv,SC_rotation_elevationScapular_9.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,10,right,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_10.csv,SC_protraction_elevationScapular_10.csv,SC_rotation_elevationScapular_10.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,11,right,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_11.csv,SC_protraction_elevationScapular_11.csv,SC_rotation_elevationScapular_11.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,12,right,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_12.csv,SC_protraction_elevationScapular_12.csv,SC_rotation_elevationScapular_12.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,13,left,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_13.csv,SC_protraction_elevationScapular_13.csv,SC_rotation_elevationScapular_13.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,14,left,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_14.csv,SC_protraction_elevationScapular_14.csv,SC_rotation_elevationScapular_14.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,15,left,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_15.csv,SC_protraction_elevationScapular_15.csv,SC_rotation_elevationScapular_15.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,16,left,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_16.csv,SC_protraction_elevationScapular_16.csv,SC_rotation_elevationScapular_16.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,17,left,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_17.csv,SC_protraction_elevationScapular_17.csv,SC_rotation_elevationScapular_17.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,18,left,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_18.csv,SC_protraction_elevationScapular_18.csv,SC_rotation_elevationScapular_18.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,19,left,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_19.csv,SC_protraction_elevationScapular_19.csv,SC_rotation_elevationScapular_19.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,20,left,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_20.csv,SC_protraction_elevationScapular_20.csv,SC_rotation_elevationScapular_20.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,21,left,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_21.csv,SC_protraction_elevationScapular_21.csv,SC_rotation_elevationScapular_21.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,22,left,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_22.csv,SC_protraction_elevationScapular_22.csv,SC_rotation_elevationScapular_22.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,23,left,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_23.csv,SC_protraction_elevationScapular_23.csv,SC_rotation_elevationScapular_23.csv,,,
#12,Matsuki et al.,scapular plane elevation,,"angle(yh,yt)",sternoclavicular,thorax,clavicle,yz'x'',False,,,,False,24,left,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_24.csv,SC_protraction_elevationScapular_24.csv,SC_rotation_elevationScapular_24.csv,,,
#13,Matsumura et al.,frontal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,True,,both,engauged,#13_Matsumura_et_al,ST_protraction_elevationFrontal.csv,ST_medRotation_elevationFrontal.csv,ST_tilt_elevationFrontal.csv,,,
#13,Matsumura et al.,scapular plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,True,,both,engauged,#13_Matsumura_et_al,ST_protraction_elevationScapular.csv,ST_medRotation_elevationScapular.csv,ST_tilt_elevationScapular.csv,,,
#13,Matsumura et al.,sagittal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,True,,both,engauged,#13_Matsumura_et_al,ST_protraction_elevationSagittal.csv,ST_medRotation_elevationSagittal.csv,ST_tilt_elevationSagittal.csv,,,
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,1,left,authors table,#14_Moissenet_et_al,GH_abduction_elevationFrontal_1.csv,GH_flexion_elevationFrontal_1.csv,GH_rotation_elevationFrontal_1.csv,GH_antTranslation_elevationFrontal_1.csv,GH_medTranslation_elevationFrontal_1.csv,GH_supTranslation_elevationFrontal_1.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,1,left,authors table,#14_Moissenet_et_al,GH_abduction_elevationSagittal_1.csv,GH_flexion_elevationSagittal_1.csv,GH_rotation_elevationSagittal_1.csv,GH_antTranslation_elevationSagittal_1.csv,GH_medTranslation_elevationSagittal_1.csv,GH_supTranslation_elevationSagittal_1.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,1,left,authors table,#14_Moissenet_et_al,GH_abduction_horizontalFlexion_1.csv,GH_flexion_horizontalFlexion_1.csv,GH_rotation_horizontalFlexion_1.csv,GH_antTranslation_horizontalFlexion_1.csv,GH_medTranslation_horizontalFlexion_1.csv,GH_supTranslation_horizontalFlexion_1.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,1,left,authors table,#14_Moissenet_et_al,GH_abduction_rotation0Abd_1.csv,GH_flexion_rotation0Abd_1.csv,GH_rotation_rotation0Abd_1.csv,GH_antTranslation_rotation0Abd_1.csv,GH_medTranslation_rotation0Abd_1.csv,GH_supTranslation_rotation0Abd_1.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,1,left,authors table,#14_Moissenet_et_al,ST_protraction_elevationFrontal_1.csv,ST_medRotation_elevationFrontal_1.csv,ST_tilt_elevationFrontal_1.csv,,,
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,1,left,authors table,#14_Moissenet_et_al,ST_protraction_elevationSagittal_1.csv,ST_medRotation_elevationSagittal_1.csv,ST_tilt_elevationSagittal_1.csv,,,
#14,Moissenet et al.,horizontal flexion,yx'y'',y,scapulothoracic,thorax,scapula,yx'z'',True,,,,False,1,left,authors table,#14_Moissenet_et_al,ST_protraction_horizontalFlexion_1.csv,ST_medRotation_horizontalFlexion_1.csv,ST_tilt_horizontalFlexion_1.csv,,,
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,1,left,authors table,#14_Moissenet_et_al,ST_protraction_rotation0Abd_1.csv,ST_medRotation_rotation0Abd_1.csv,ST_tilt_rotation0Abd_1.csv,,,
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,1,left,authors table,#14_Moissenet_et_al,AC_protraction_elevationFrontal_1.csv,AC_medRotation_elevationFrontal_1.csv,AC_antRotation_elevationFrontal_1.csv,AC_supTranslation_elevationFrontal_1.csv,AC_antTranslation_elevationFrontal_1.csv,AC_medTranslation_elevationFrontal_1.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,1,left,authors table,#14_Moissenet_et_al,AC_protraction_elevationSagittal_1.csv,AC_medRotation_elevationSagittal_1.csv,AC_antRotation_elevationSagittal_1.csv,AC_supTranslation_elevationSagittal_1.csv,AC_antTranslation_elevationSagittal_1.csv,AC_medTranslation_elevationSagittal_1.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,1,left,authors table,#14_Moissenet_et_al,AC_protraction_horizontalFlexion_1.csv,AC_medRotation_horizontalFlexion_1.csv,AC_antRotation_horizontalFlexion_1.csv,AC_supTranslation_horizontalFlexion_1.csv,AC_antTranslation_horizontalFlexion_1.csv,AC_medTranslation_horizontalFlexion_1.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,1,left,authors table,#14_Moissenet_et_al,AC_protraction_rotation0Abd_1.csv,AC_medRotation_rotation0Abd_1.csv,AC_antRotation_rotation0Abd_1.csv,AC_supTranslation_rotation0Abd_1.csv,AC_antTranslation_rotation0Abd_1.csv,AC_medTranslation_rotation0Abd_1.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,1,left,authors table,#14_Moissenet_et_al,SC_protraction_elevationFrontal_1.csv,SC_elevation_elevationFrontal_1.csv,SC_rotation_elevationFrontal_1.csv,SC_supTranslation_elevationFrontal_1.csv,SC_antTranslation_elevationFrontal_1.csv,SC_medTranslation_elevationFrontal_1.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,1,left,authors table,#14_Moissenet_et_al,SC_protraction_elevationSagittal_1.csv,SC_elevation_elevationSagittal_1.csv,SC_rotation_elevationSagittal_1.csv,SC_supTranslation_elevationSagittal_1.csv,SC_antTranslation_elevationSagittal_1.csv,SC_medTranslation_elevationSagittal_1.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,1,left,authors table,#14_Moissenet_et_al,SC_protraction_horizontalFlexion_1.csv,SC_elevation_horizontalFlexion_1.csv,SC_rotation_horizontalFlexion_1.csv,SC_supTranslation_horizontalFlexion_1.csv,SC_antTranslation_horizontalFlexion_1.csv,SC_medTranslation_horizontalFlexion_1.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,1,left,authors table,#14_Moissenet_et_al,SC_protraction_rotation0Abd_1.csv,SC_elevation_rotation0Abd_1.csv,SC_rotation_rotation0Abd_1.csv,SC_supTranslation_rotation0Abd_1.csv,SC_antTranslation_rotation0Abd_1.csv,SC_medTranslation_rotation0Abd_1.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,2,right,authors table,#14_Moissenet_et_al,GH_abduction_elevationFrontal_2.csv,GH_flexion_elevationFrontal_2.csv,GH_rotation_elevationFrontal_2.csv,GH_antTranslation_elevationFrontal_2.csv,GH_medTranslation_elevationFrontal_2.csv,GH_supTranslation_elevationFrontal_2.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,2,right,authors table,#14_Moissenet_et_al,GH_abduction_elevationSagittal_2.csv,GH_flexion_elevationSagittal_2.csv,GH_rotation_elevationSagittal_2.csv,GH_antTranslation_elevationSagittal_2.csv,GH_medTranslation_elevationSagittal_2.csv,GH_supTranslation_elevationSagittal_2.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,2,right,authors table,#14_Moissenet_et_al,GH_abduction_horizontalFlexion_2.csv,GH_flexion_horizontalFlexion_2.csv,GH_rotation_horizontalFlexion_2.csv,GH_antTranslation_horizontalFlexion_2.csv,GH_medTranslation_horizontalFlexion_2.csv,GH_supTranslation_horizontalFlexion_2.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,2,right,authors table,#14_Moissenet_et_al,GH_abduction_rotation0Abd_2.csv,GH_flexion_rotation0Abd_2.csv,GH_rotation_rotation0Abd_2.csv,GH_antTranslation_rotation0Abd_2.csv,GH_medTranslation_rotation0Abd_2.csv,GH_supTranslation_rotation0Abd_2.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,2,right,authors table,#14_Moissenet_et_al,ST_protraction_elevationFrontal_2.csv,ST_medRotation_elevationFrontal_2.csv,ST_tilt_elevationFrontal_2.csv,,,
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,2,right,authors table,#14_Moissenet_et_al,ST_protraction_elevationSagittal_2.csv,ST_medRotation_elevationSagittal_2.csv,ST_tilt_elevationSagittal_2.csv,,,
#14,Moissenet et al.,horizontal flexion,yx'y'',y,scapulothoracic,thorax,scapula,yx'z'',True,,,,False,2,right,authors table,#14_Moissenet_et_al,ST_protraction_horizontalFlexion_2.csv,ST_medRotation_horizontalFlexion_2.csv,ST_tilt_horizontalFlexion_2.csv,,,
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,2,right,authors table,#14_Moissenet_et_al,ST_protraction_rotation0Abd_2.csv,ST_medRotation_rotation0Abd_2.csv,ST_tilt_rotation0Abd_2.csv,,,
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,2,right,authors table,#14_Moissenet_et_al,AC_protraction_elevationFrontal_2.csv,AC_medRotation_elevationFrontal_2.csv,AC_antRotation_elevationFrontal_2.csv,AC_supTranslation_elevationFrontal_2.csv,AC_antTranslation_elevationFrontal_2.csv,AC_medTranslation_elevationFrontal_2.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,2,right,authors table,#14_Moissenet_et_al,AC_protraction_elevationSagittal_2.csv,AC_medRotation_elevationSagittal_2.csv,AC_antRotation_elevationSagittal_2.csv,AC_supTranslation_elevationSagittal_2.csv,AC_antTranslation_elevationSagittal_2.csv,AC_medTranslation_elevationSagittal_2.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,2,right,authors table,#14_Moissenet_et_al,AC_protraction_horizontalFlexion_2.csv,AC_medRotation_horizontalFlexion_2.csv,AC_antRotation_horizontalFlexion_2.csv,AC_supTranslation_horizontalFlexion_2.csv,AC_antTranslation_horizontalFlexion_2.csv,AC_medTranslation_horizontalFlexion_2.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,2,right,authors table,#14_Moissenet_et_al,AC_protraction_rotation0Abd_2.csv,AC_medRotation_rotation0Abd_2.csv,AC_antRotation_rotation0Abd_2.csv,AC_supTranslation_rotation0Abd_2.csv,AC_antTranslation_rotation0Abd_2.csv,AC_medTranslation_rotation0Abd_2.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,2,right,authors table,#14_Moissenet_et_al,SC_protraction_elevationFrontal_2.csv,SC_elevation_elevationFrontal_2.csv,SC_rotation_elevationFrontal_2.csv,SC_supTranslation_elevationFrontal_2.csv,SC_antTranslation_elevationFrontal_2.csv,SC_medTranslation_elevationFrontal_2.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,2,right,authors table,#14_Moissenet_et_al,SC_protraction_elevationSagittal_2.csv,SC_elevation_elevationSagittal_2.csv,SC_rotation_elevationSagittal_2.csv,SC_supTranslation_elevationSagittal_2.csv,SC_antTranslation_elevationSagittal_2.csv,SC_medTranslation_elevationSagittal_2.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,2,right,authors table,#14_Moissenet_et_al,SC_protraction_horizontalFlexion_2.csv,SC_elevation_horizontalFlexion_2.csv,SC_rotation_horizontalFlexion_2.csv,SC_supTranslation_horizontalFlexion_2.csv,SC_antTranslation_horizontalFlexion_2.csv,SC_medTranslation_horizontalFlexion_2.csv
